8.585135400701156e-10	2.6727793887651785e-9	7.534611986300886e-9	1.9685391346472497e-8	4.953540650529876e-8	1.2574528127485524e-7	3.308679553637418e-7	8.88809894342311e-7	2.3335377457417076e-6	5.742013655616919e-6	1.2887780687189511e-5	2.601419706615907e-5	4.695015494116893e-5	7.570548176543208e-5	0.0001091020839748877	0.00013993319754804912	0.00015817896636377712	0.00015657039709715575	0.00013644929805909723	0.00010623594840367061	7.521046223552971e-5	4.9747108144995105e-5	3.243954054889341e-5	2.258905526450011e-5	1.7678607532309646e-5	1.5033751905603938e-5	1.2839128819136924e-5	1.0357827837680545e-5	7.641948908398973e-6	5.078747916819945e-6	3.0182393778631467e-6	1.5977404550489355e-6	7.516566687057137e-7	3.138113704543947e-7	1.1615842110190232e-7	3.809826169571104e-8	1.1067907831544596e-8	2.847259015916719e-9	6.485217550627304e-10	1.3077316347312705e-10	2.334454159380957e-11	3.689015468779632e-12	5.160426276214882e-13	6.390071032924264e-14	7.0043506323768854e-15	6.79626712559639e-16	5.837304736442695e-17	4.4380589645790625e-18	2.986841689280475e-19	1.7793835991284378e-20	9.383505501859237e-22	4.380249019576383e-23	1.8099677531567363e-24	6.620364481971927e-26	2.143552498675296e-27	6.143757951559269e-29	1.5588418397435064e-30
3.3475964675238333e-9	1.0319117766629649e-8	2.8479045818574193e-8	7.126709704648768e-8	1.656897899602906e-7	3.723474105578619e-7	8.472182091468928e-7	2.0015421580695444e-6	4.824066854513283e-6	1.1348342501348382e-5	2.5012480073714655e-5	5.038989145049663e-5	9.200242321644432e-5	0.00015282277291064808	0.00023161213906060308	0.00031438358793930044	0.0003682801674397519	0.0003642417731241146	0.00030942312720646755	0.00023586620699359565	0.00016782437832838973	0.00011494231115026778	7.936420671532591e-5	5.866329445235203e-5	4.752823971517756e-5	4.052030715421145e-5	3.408945855691298e-5	2.698899481414357e-5	1.9588160039574508e-5	1.2856938843421549e-5	7.573951679240269e-6	3.9857243932872455e-6	1.8678651574377586e-6	7.779111339504171e-7	2.875081114325266e-7	9.421082023604377e-8	2.7353865679275446e-8	7.0345514991209195e-9	1.6019523388345351e-9	3.229940050920969e-10	5.76544215505032e-11	9.110479000193832e-12	1.2744029206239799e-12	1.5780521498204928e-13	1.729738157569505e-14	1.6783444698503777e-15	1.4415243580147042e-16	1.0959786766266647e-17	7.376000696613892e-19	4.3941844436237036e-20	2.3172567314871862e-21	1.081705793349739e-22	4.469772095324508e-24	1.6349684711699397e-25	5.29421256038432e-27	1.51783104338763e-28	3.854481282845222e-30
1.1607878888647977e-8	3.562188992192021e-8	9.734455347057685e-8	2.3849339445411034e-7	5.311526262320169e-7	1.1037248562682207e-6	2.2301863440078036e-6	4.588432753960629e-6	9.822292507359146e-6	2.141566525753663e-5	4.550078469728892e-5	9.095648476681111e-5	0.00016961707576063458	0.0002996546969420507	0.0005015545942695502	0.0007504731592716162	0.000924433810506759	0.000901910975784724	0.0007210713282106047	0.0005167580313715002	0.00036099544986646035	0.00025485630049117386	0.00018599294921023976	0.0001444084542324997	0.00011933056346244059	0.00010081304418623776	8.282239388782776e-5	6.38414977649577e-5	4.5254132763752477e-5	2.916671667976423e-5	1.6960846649882994e-5	8.847460644314441e-6	4.122360564044182e-6	1.7104782194405542e-6	6.307042494234802e-7	2.0637403444622769e-7	5.986849260073591e-8	1.5388400025896693e-8	3.5032888328234815e-9	7.062276122615203e-10	1.2604881240700402e-10	1.991690684949308e-11	2.785946455184308e-12	3.449680787137617e-13	3.781229769471942e-14	3.668859050353406e-15	3.151159296572144e-16	2.3957953046612794e-17	1.6123840079081774e-18	9.605653041081595e-20	5.065552488908182e-21	2.3646925498541244e-22	9.772161069058336e-24	3.575498727563682e-25	1.1587853554980757e-26	3.3309795853110458e-28	8.527317123139117e-30
3.570766047473665e-8	1.0937575746913605e-7	2.9763545742415005e-7	7.223528418095722e-7	1.5761760610527745e-6	3.1417224578788267e-6	5.888312566458756e-6	1.0836567163060804e-5	2.0460081586654618e-5	4.021780158479781e-5	8.024564533474827e-5	0.00015692377529557557	0.00029954007804517053	0.0005730297618372277	0.001074279826914619	0.00176330103251037	0.0022617880359924953	0.0021738552432084574	0.0016358718591906233	0.0010913635151781702	0.0007402063590651162	0.0005363769971569938	0.00041148734714078165	0.00033236019338683847	0.0002782263164229307	0.00023250085334708975	0.0001860449432591205	0.00013862378958074388	9.502853272681364e-5	5.961331011290342e-5	3.4008436767806774e-5	1.7514178915933683e-5	8.091890403870892e-6	3.3391844299824814e-6	1.2269748251207646e-6	4.006140918429064e-7	1.1606448524897422e-7	2.980946800890968e-8	6.7832272182178695e-9	1.3670623477366438e-9	2.439578218385171e-10	3.8544184437865655e-11	5.391222672131104e-12	6.67544930389814e-13	7.316902585119086e-14	7.099391151856365e-15	6.097592976058458e-16	4.6359394246179897e-17	3.1200384184183888e-18	1.8587922248089555e-19	9.80325405433724e-21	4.577622356481527e-22	1.8933462639545962e-23	6.945802611394377e-25	2.2692646803372318e-26	6.683056170788796e-28	1.8350910660944366e-29
9.733675169600069e-8	2.979833811367701e-7	8.097291804329868e-7	1.9583747897288927e-6	4.2381881722393395e-6	8.292983105693639e-6	1.4959645227346246e-5	2.5703124575704093e-5	4.3944563552715525e-5	7.754989788320291e-5	0.00014196291411585645	0.0002646013452389518	0.0005039288291246119	0.0010087641084228615	0.002018544327583994	0.003480025242746994	0.004569904464268535	0.004390865755007814	0.003234363260808752	0.002093269563942785	0.0014088225802892877	0.0010518679991816922	0.000843878786174442	0.000705704320289461	0.0006009009402660725	0.0005020637547755322	0.0003937263077310114	0.0002818579693921639	0.00018407480767825089	0.00011073008999251061	6.135255963773555e-5	3.1010553360176606e-5	1.415533700959833e-5	5.79531685089837e-6	2.1186328369130223e-6	6.895258750690397e-7	1.9937306727171094e-7	5.114528999098046e-8	1.1630072904436518e-8	2.3429105414194833e-9	4.180020262791842e-10	6.603323256099902e-11	9.235415542809036e-12	1.1434834834882507e-12	1.253330568980007e-13	1.2160578041187249e-14	1.0444603245879057e-15	7.941124680811183e-17	5.344937967641639e-18	3.1851859046707147e-19	1.6813102310919298e-20	7.871604302318267e-22	3.282071582691243e-23	1.233549767818281e-24	4.3226267603857834e-26	1.5281049304325752e-27	6.129821511066301e-29
2.3500743796044344e-7	7.195225452082832e-7	1.9552523869878357e-6	4.726974460950969e-6	1.0211492518654539e-5	1.9871336996104924e-5	3.534088809256643e-5	5.883669980995466e-5	9.487565482496792e-5	0.0001537911939462391	0.00025667179528963675	0.00044280817744955857	0.0007990438385092578	0.0015513955988886467	0.0030814139828998152	0.005375692409277373	0.007250301945510717	0.007225957704915752	0.005540811441400327	0.0036857603478775876	0.002508073346302905	0.0019130644745781783	0.0015917926626107977	0.001376943274941878	0.0012028973314865748	0.0010203406420429364	0.0007931928588609104	0.0005445047899086445	0.0003335823763715356	0.00018876722165719553	0.00010018184420165197	4.9304190249381435e-5	2.2129275768135816e-5	8.959463438324293e-6	3.2513526356643573e-6	1.0531835217533498e-6	3.03624493372674e-7	7.774884174337467e-8	1.766049874698448e-8	3.5554966198627755e-9	6.341057332680271e-10	1.0015029465778562e-10	1.4005293378250765e-11	1.733945948341556e-12	1.9004535445098537e-13	1.8439459747120348e-14	1.5838698059661557e-15	1.204558377424784e-16	8.114473381470544e-18	4.848380372434833e-19	2.5798971082291632e-20	1.237454184173618e-21	5.533871249222762e-23	2.4964426829934e-24	1.2778285276275115e-25	7.794580789487342e-27	5.197211233469741e-28
5.024356550773129e-7	1.539086636141616e-6	4.1859193177656844e-6	1.0133238035132276e-5	2.1933003624503893e-5	4.279931577452464e-5	7.637956687574568e-5	0.00012719622984341068	0.0002018328662540573	0.00031109562262954986	0.00047684972911845333	0.0007455013913288456	0.001217904260754144	0.0021495526099962834	0.004044447230202534	0.007164817012499937	0.010365012288556831	0.011432677606770289	0.009702393959737035	0.006776117788623563	0.004485160557828199	0.003333700084296235	0.002840654419161177	0.0025327018230297364	0.002245494242131688	0.0019151932361110551	0.0014746362322139144	0.0009746718193566357	0.0005598556672427789	0.00029556413955601296	0.00014874678960204196	7.073792118329335e-5	3.1046344356919757e-5	1.237797734263607e-5	4.444864358922214e-6	1.4297674570861918e-6	4.1035093005981763e-7	1.0478601436499979e-7	2.37616161948134e-8	4.778945405179157e-9	8.517896517231615e-10	1.3448392970508317e-10	1.880288134866287e-11	2.3277048836412003e-12	2.551281781147319e-13	2.4760138983396823e-14	2.1285676819461836e-15	1.6230596883471447e-16	1.1021864688368975e-17	6.74677828049156e-19	3.850379341766057e-20	2.216582351255573e-21	1.4477611206816418e-22	1.126855190986724e-23	9.587258770265522e-25	7.975578983803978e-26	6.098555308004853e-27
9.511173846209417e-7	2.9157984457983415e-6	7.941474902896273e-6	1.927464486922075e-5	4.194454864345687e-5	8.293655666537708e-5	0.00015264805968098446	0.00026764494620901293	0.00044397920728115134	0.0006762961458410236	0.0009495110571293636	0.001304758988814054	0.0018770811899896543	0.0029770977218108318	0.005401866995938733	0.010130916950852015	0.0161052219611415	0.019568171085201695	0.01808609290468579	0.013085650160297705	0.008265229222207328	0.005895112132841622	0.005206347176903957	0.0047417516257393195	0.004049101529192296	0.0032545236901540117	0.002394783439230887	0.0015246196914749884	0.0008369169806692484	0.0004192232407937106	0.00020117545582959157	9.222643101939728e-5	3.937688920960899e-5	1.537668332772538e-5	5.438632308166937e-6	1.7310588962025595e-6	4.93334031645274e-7	1.2540443123449583e-7	2.83558076412895e-8	5.692872676547699e-9	1.0136051776682095e-9	1.5993328063546177e-10	2.235450072191182e-11	2.7675203379225e-12	3.0355402902254126e-13	2.9535213132339466e-14	2.559433610848983e-15	1.9993134888118607e-16	1.456074909776434e-17	1.0696599622383789e-18	8.914984761883601e-20	8.854218373661012e-21	9.612616545714159e-22	1.0203880268767887e-22	9.955183993412254e-24	8.71142629453295e-25	6.780917312246896e-26
1.594147088538433e-6	4.892082771083941e-6	1.3349627420356725e-5	3.25318065330947e-5	7.159093335703272e-5	0.00014665522460260137	0.0002951528949704366	0.0005956382965542024	0.0011137145150469526	0.0017378563828745613	0.0022222872485585512	0.0025852584314587307	0.003202440388867732	0.004590281429597608	0.007978894936185591	0.015153297993635033	0.0244576935306417	0.030278328016083718	0.0289766282176716	0.02179247226820626	0.014046442848479057	0.01049251693499167	0.010013089984611794	0.009258799973373777	0.007309924972951602	0.005115524085111851	0.0033556040020129557	0.002022413021053609	0.0010864152834162623	0.0005342795351022899	0.00024967279621343605	0.00011086396336001874	4.586572580329796e-5	1.7423273980155436e-5	6.0271194677320955e-6	1.886461623704346e-6	5.311828401770247e-7	1.3390511354472352e-7	3.01093903790686e-8	6.023074935464542e-9	1.0700031592599548e-9	1.6863516819984653e-10	2.3570250654771685e-11	2.924174758558575e-12	3.2322071536779133e-13	3.221201005414581e-14	2.9932751685585268e-15	2.805734884318924e-16	2.983725587779135e-17	3.781290039649197e-18	5.238451432368972e-19	7.095786258996751e-20	8.833587302397572e-21	9.862350368532185e-22	9.792434301709474e-23	8.625296174276962e-24	6.737261429352436e-25
2.365702720666982e-6	7.268807687033644e-6	1.9883618590716047e-5	4.874695164958377e-5	0.000109533783013393	0.00024100994713288255	0.0005698042529692239	0.0013981125691279633	0.002973069703247099	0.004790919581042438	0.005790334009572999	0.006032885153449527	0.006846538846762678	0.00894021223657247	0.01305131350499459	0.021072643952048335	0.03124206340714045	0.037870651495330546	0.036398617786708755	0.028204177858464602	0.019711196406343973	0.016759612291628725	0.01737779343870894	0.016294806882601907	0.012253551485657346	0.007541711716398584	0.0042475483003460044	0.0023650319035157267	0.0012629358926621586	0.0006290540961811468	0.0002930332967578425	0.00012722176749750677	5.096299096337496e-5	1.8709708085959512e-5	6.268621651331629e-6	1.908165748682122e-6	5.250480556618541e-7	1.2996672447625036e-7	2.882542064642079e-8	5.710753864675884e-9	1.0085085943153539e-9	1.5865847493622704e-10	2.2292790490396355e-11	2.828539324870774e-12	3.349424512945185e-13	4.00287681565009e-14	5.4290962536872925e-15	8.777550802603048e-16	1.5516135513462229e-16	2.6819964670712375e-17	4.260561771115514e-18	6.069492507583279e-19	7.688548494960611e-20	8.637720801645678e-21	8.601672248113997e-22	7.59574868171661e-23	5.9547485841639675e-24
3.1083730200980548e-6	9.56461961931781e-6	2.624080122605139e-5	6.484643704419698e-5	0.00015011753131685115	0.00036385968302632535	0.001023504530011414	0.0029256413457149264	0.006756279099020679	0.011438335693079782	0.013818043869390489	0.014096082982176003	0.016399459312590303	0.020430327490402387	0.024139381986508758	0.02856436298256743	0.034170680143622595	0.03788258968989983	0.0357441479535369	0.02838249973762192	0.021967613073928412	0.02161616784933312	0.023804140753098724	0.02260680870062699	0.01687355834534711	0.009834896737831264	0.005020710814557492	0.002633809470906846	0.0014220221904705514	0.0007317198997672602	0.00034680695086170704	0.0001500733784075219	5.9083388647338084e-5	2.1121538567774633e-5	6.839128155087559e-6	1.9989154178788386e-6	5.258310794016415e-7	1.243641752446878e-7	2.646267006212684e-8	5.074064418342183e-9	8.794351438610133e-10	1.3910992951679045e-10	2.0703955294623202e-11	3.1276292891821143e-12	5.384418834569184e-13	1.108349861156701e-13	2.4984382027091425e-14	5.510059006632269e-15	1.1169441522117828e-15	2.0303875901922718e-16	3.281688698167953e-17	4.7033454719896265e-18	5.973301770940665e-19	6.723452345344517e-20	6.71215633447582e-21	5.951869844910174e-22	4.6998563460097757e-23
3.61628858942936e-6	1.1146074224889206e-5	3.068030590653533e-5	7.644758939900465e-5	0.0001819887538952022	0.00047703079186214614	0.001499258512217178	0.004627350882755562	0.011426248435465228	0.02280874129308688	0.028840112338007744	0.027150709171728172	0.0323084419107057	0.03946988428352013	0.041943345697277916	0.03904935434742936	0.035043161989107896	0.03176010129170269	0.027903276757170064	0.022462026068602866	0.019538943195592868	0.022029516900650765	0.025435346411483952	0.024474463057623477	0.01842087509453147	0.010778969951627627	0.005514287690114912	0.0029541737740424777	0.0016714904398697364	0.0009081377598612755	0.00045210861010539763	0.00020417611579879916	8.336993926423816e-5	3.056833189300831e-5	9.949957209586724e-6	2.841147472574451e-6	7.068209590557297e-7	1.5352133215085188e-7	2.9492214055584058e-8	5.142880805356392e-9	8.535429406585815e-10	1.4750790819680676e-10	3.019235622021485e-11	7.68877143087251e-12	2.1919688531577565e-12	6.156283936145908e-13	1.5917863860379925e-13	3.692012547125236e-14	7.614187090168435e-15	1.3923152327570708e-15	2.255621871513126e-16	3.2375080549523656e-17	4.118800305165399e-18	4.649045944243998e-19	4.663867199880422e-20	4.170961638952434e-21	3.342479097036523e-22
